rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new
49,Cornell,Ivy,27-5,118.03661388714326,8,101.90044160389868,157,0.8442877711071751,49,27,5,13,1,13-1,0.48733461376492354,0.5657078921979074,0.3083706484356564,0.48733461376492354,0.5657078921979074,0.3083706484356564,0.7930212174786947,0.745349763835581,101.74734200754311,101.73127211914034,101.74734200754311,101.73127211914034,114.13043395514846,100.5194192732767,127.2463911949021,98.31383716129463,0.9510396934967118,7,0.10750127190839698,1043.0,816.0,886.0999999999999,1.1770680510100442,0.9208892901478389,0,0.9285714285714286,2.018146497316337,32,10,64.16187905351121
50,Florida,SEC,21-13,113.3368445158999,34,98.15193491957841,84,0.8394643890196266,50,21,13,9,7,9-7,0.6691281151468533,0.5008015146175901,0.794910454456602,0.6691281151468533,0.5008015146175901,0.794910454456602,0.6985892136278964,0.7951232425426774,106.96017881937587,99.03074351597982,106.96017881937587,99.03074351597982,115.0750528639245,98.69174765031289,135.32905488067263,115.23349376740967,0.8639639672467181,14,0.010996373795296499,1137.0,1109.0,1050.175,1.0826766967410193,1.0560144737781798,0,0.5625,-0.019580351589531364,53,145,64.1202149875358
51,VCU,CAA,27-9,113.8072314877952,30,98.60067505319802,91,0.8388128503676106,51,27,9,11,7,11-7,0.5492886110166588,0.5373445193692705,0.5298063428029115,0.5492886110166588,0.5373445193692705,0.5298063428029115,0.8408230470138615,0.873680996695961,103.18923425278984,101.19100783638761,103.18923425278984,101.19100783638761,114.3160988247415,99.51129734523569,123.50039566563284,104.79701453471904,0.8685866178373085,2,-0.01653301365811033,1377.0,1183.0,1211.9375000000002,1.1361972048888658,0.9761229436336443,0,0.6111111111111112,-2.5320459389444934,83,207,67.84698461002357
52,Memphis,CUSA,24-10,115.4981068876263,21,100.07211406155201,117,0.8387119376742672,52,24,10,13,3,13-3,0.5803543644237404,0.46461844437616356,0.6485718788290454,0.5803543644237404,0.46461844437616356,0.6485718788290454,0.7897149005186886,0.8201064414906416,104.88438169266492,101.04778985619602,104.88438169266492,101.04778985619602,118.65053039832631,102.07782412425759,123.21821166555034,107.57644721805687,0.8265231835613098,6,-0.007158256805441243,1213.0,1110.0,1061.1125000000002,1.1431398650001765,1.0460719292252234,0,0.8125,-0.8094179529523314,59,181,65.15746668644904
53,Mississippi,SEC,24-11,112.8841415052909,39,97.81041831169605,79,0.8386618793582682,53,24,11,9,7,9-7,0.6465375811184731,0.490903230023256,0.7554367698314652,0.6465375811184731,0.490903230023256,0.7554367698314652,0.7321608180556498,0.7942810945660338,106.50166105362189,99.42137759232024,106.50166105362189,99.42137759232024,110.29932892731723,97.71508534157624,120.12371222062572,102.0709030063382,0.8667849477229158,10,0.03769210785560595,1172.0,1143.0,1114.0124999999998,1.052052827055352,1.0260208031777025,0,0.5625,0.4248428551942602,46,78,68.31861943322134
54,Wake Forest,ACC,20-11,107.57515964580938,95,93.62808469803056,28,0.8315822627155698,54,20,11,9,7,9-7,0.7099879249146207,0.5101718028122254,0.825674226619892,0.7099879249146207,0.5101718028122254,0.825674226619892,0.6714632831450117,0.8037324329102917,107.6492566090989,97.38224577874365,107.6492566090989,97.38224577874365,107.67095548984625,90.66951458709562,116.21945360978594,99.33907262359523,0.858735218335911,13,0.07768663704848022,1112.0,1115.0,1128.3000000000002,0.9855534875476378,0.9882123548701585,0,0.5625,1.0459612657228408,42,23,68.54073850185375
55,Illinois,B10,21-15,109.10062387501824,70,94.99194978598408,43,0.8309678702289702,55,21,15,10,8,10-8,0.7017215801300726,0.5833481194003328,0.7688063769280941,0.7017215801300726,0.5833481194003328,0.7688063769280941,0.686122833682963,0.7849425728845515,108.00248289955681,98.1744122383537,108.00248289955681,98.1744122383537,106.2878741060712,93.74872741721998,115.61298783508352,100.46419682346621,0.8341236762454578,13,0.00028143381075929064,1167.0,1181.0,1164.025,1.0025557870320654,1.0145830201241381,0,0.5555555555555556,-0.8489319509567492,60,168,66.38235205124786
56,Connecticut,BE,18-16,107.61232945188702,93,93.82018397247649,32,0.8288196574189739,56,18,16,7,11,7-11,0.7285056455081742,0.5925403556558337,0.8156273489976077,0.7285056455081742,0.5925403556558337,0.8156273489976077,0.677200730120806,0.7791352019671122,109.2638659911113,97.8682854930122,109.2638659911113,97.8682854930122,105.24566636368313,91.3811791342524,121.5669939615193,102.1417665624263,0.8810271918461416,14,-0.0402632712362998,1232.0,1230.0,1230.4875,1.0012291876187285,0.9996038155609058,0,0.3888888888888889,-2.4228379749069235,79,260,67.19931104670363
57,St. John's,BE,17-16,107.93750994635248,91,94.37508048919264,37,0.8240696619881654,57,17,16,6,12,6-12,0.712263019822021,0.5401797628293725,0.8010147643784957,0.712263019822021,0.5401797628293725,0.8010147643784957,0.6690239263224502,0.7752054902815951,109.26466862651468,98.98975900925426,109.26466862651468,98.98975900925426,104.50547173287406,93.78802390893301,110.70557874362439,98.21492560419898,0.7984660242176761,14,-0.038121942368690154,1168.0,1235.0,1193.6374999999998,0.9785215360609902,1.0346524803384614,0,0.3333333333333333,-2.267817952405005,75,254,64.25637751233093
58,Miami FL,ACC,19-13,113.29497319816831,35,99.17048402593647,100,0.8221928224756465,58,19,13,4,12,4-12,0.6209474576035406,0.29621447227402553,0.8350724186614205,0.6209474576035406,0.29621447227402553,0.8350724186614205,0.7194410949225966,0.9314829422982952,104.56287524565707,98.50703167709521,104.56287524565707,98.50703167709521,110.06474276295698,101.67608210486149,115.15239834162355,103.75721360011367,0.7682278941110176,12,-0.0238978243208815,1050.0,1131.0,1045.1375,1.0046524978770734,1.0821542619990192,0,0.25,-1.9869002889112986,72,228,64.63620960507184
59,Alabama,SEC,17-15,108.69346647178602,76,95.52638717910011,51,0.8153244259957544,59,17,15,6,10,6-10,0.6638662534626903,0.5262687543866456,0.7622667443309963,0.6638662534626903,0.5262687543866456,0.7622667443309963,0.7238023502762355,0.7995650320043509,107.26497091588986,99.27305651488749,107.26497091588986,99.27305651488749,105.50853246859296,91.85012227544027,126.96857781781799,111.02589065022134,0.8239042527617905,9,-0.07323835621367814,1042.0,1032.0,1047.05,0.9951769256482499,0.9856262833675565,0,0.375,-3.9542928606940313,98,319,63.79818200845351
60,UAB,CUSA,25-9,104.74288554619085,142,92.08175248076643,20,0.8148090263266092,60,25,9,11,5,11-5,0.6025040117698227,0.5330852704810548,0.6492869115019444,0.6025040117698227,0.5330852704810548,0.6492869115019444,0.8102357464253516,0.8444367012004477,104.48433987278725,100.26229068605313,104.48433987278725,100.26229068605313,101.84998205959396,90.84319264022187,120.44223923442966,100.74278839860023,0.8863407244303452,4,0.03683191243236894,1048.0,1000.0,1062.7125,0.9861557100344636,0.9409882729336485,0,0.6875,-0.01649021226012093,52,81,64.04809311677528
61,USC,P10,16-14,98.08494539689039,249,86.5605791253391,1,0.8080482844509408,61,16,14,8,10,8-10,0.6662290141143672,0.556296844180182,0.739517127403824,0.6662290141143672,0.556296844180182,0.739517127403824,0.7271258714861211,0.7629870963546094,107.36300216566131,99.80634787289836,107.36300216566131,99.80634787289836,98.09783658820244,85.42831359343981,122.79279231362209,97.75625539809072,0.9322794532508486,10,-0.06548038060682759,1059.0,1039.0,1132.5875,0.9350270950368073,0.9173684152438553,0,0.4444444444444444,-3.737333316432547,91,311,61.4470536567739
62,Seton Hall,BE,19-13,113.24246129047947,36,99.98073685988808,113,0.807269866363623,62,19,13,9,9,9-9,0.659976507152537,0.3859111185315964,0.8071979092238956,0.659976507152537,0.3859111185315964,0.8071979092238956,0.7012643683604507,0.8652452222890834,107.99308852648237,100.10225327583562,107.99308852648237,100.10225327583562,113.49861152708678,98.68961642923125,124.28000006266501,109.65810676550218,0.808369670440104,15,0.019381161396762714,1350.0,1371.0,1264.55,1.067573445099047,1.0841801431339213,0,0.5,-0.4643161513021111,58,119,69.60720395802234
63,Wichita St.,MVC,24-10,109.35380561203809,68,96.88693979827329,67,0.800911964683532,63,24,10,12,6,12-6,0.5834830125126793,0.4164802953693279,0.6542739521403724,0.5834830125126793,0.4164802953693279,0.6542739521403724,0.7987172015611229,0.8537531719385704,104.76002248401973,101.54909645688195,104.76002248401973,101.54909645688195,108.02966014682036,95.68329153378549,112.17346460394303,99.47103461557214,0.7993231936784096,5,0.029383877065135122,1212.0,1136.0,1148.3499999999997,1.0554273522880657,0.9892454391082861,0,0.6666666666666666,-0.32050721662727766,56,98,64.25992549288196
64,Rhode Island,A10,26-10,113.12976179748357,37,100.40496242581548,126,0.7977393028276858,64,26,10,9,7,9-7,0.6304515535582582,0.5940780165623064,0.6195108009044112,0.6304515535582582,0.5940780165623064,0.6195108009044112,0.7643825898938891,0.7963908077516586,105.72373360413569,99.7657477655001,105.72373360413569,99.7657477655001,112.80945712516683,101.03239508919393,120.96875308478275,107.28521465814511,0.7990675040021882,9,0.09009654055543714,1208.0,1138.0,1106.325,1.0919033737825683,1.0286308272885454,0,0.5625,0.35727152668689466,47,16,66.95504796656363
65,Boston College,ACC,15-16,111.91224812082271,44,99.39526701958391,102,0.7964125251375683,65,15,16,6,10,6-10,0.6668312350770436,0.44516358787365645,0.857364910281431,0.6668312350770436,0.44516358787365645,0.857364910281431,0.6954379741708764,0.8607529506727589,105.61497642775078,97.92678837452759,105.61497642775078,97.92678837452759,110.70047799147372,97.42111615086839,126.03984175656846,114.98825321122719,0.7417976598460921,12,-0.07582444700771018,1042.0,1093.0,1036.0625,1.00573083187549,1.0549556614586475,0,0.375,-4.462437184450365,107,322,64.15296022355145
66,Siena,MAAC,27-7,108.72936941476482,75,96.58424953651225,64,0.7961059942813105,66,27,7,17,1,17-1,0.5130048702215352,0.5724378767820534,0.46305903672634063,0.5130048702215352,0.5724378767820534,0.46305903672634063,0.8193268748364684,0.7214990417763959,101.47960000126363,100.66002591013672,101.47960000126363,100.66002591013672,111.10653985825523,95.99929295536084,104.96981172723856,95.31564279842951,0.7520371724494771,5,0.07651199733087666,1365.0,1128.0,1232.0624999999998,1.1078983411961651,0.9155379698676003,0,0.9444444444444444,1.0924171800106879,41,24,69.28624467725537
67,Murray St.,OVC,29-5,107.6070540517928,94,95.6421361465597,52,0.7950332797931563,67,29,5,17,1,17-1,0.3922280009706847,0.3908332489730855,0.3311980264626097,0.3922280009706847,0.3908332489730855,0.3311980264626097,0.8789266765575288,0.8571904105081383,100.76282920914986,105.47822081679655,100.76282920914986,105.47822081679655,108.73339798500126,95.83048066930924,108.03692989150927,92.58533228034833,0.8550706097066699,3,0.0571029973407724,1395.0,1095.0,1200.1500000000003,1.162354705661792,0.9123859517560302,0,0.9444444444444444,0.23041722661457542,48,51,65.45110462873514
68,Cincinnati,BE,19-16,106.86784554179467,112,95.12083332225929,47,0.7923447197053999,68,19,16,7,11,7-11,0.696663661400151,0.5011091992413214,0.8158636953697721,0.696663661400151,0.5011091992413214,0.8158636953697721,0.6758571492542501,0.7729723295217523,108.57184539128093,98.74281591373271,108.57184539128093,98.74281591373271,107.42259014304142,95.86376406516807,111.64876427696514,97.42648973786372,0.8273537046865824,19,0.016034314343052136,1197.0,1260.0,1185.5625,1.0096473193104538,1.062786651905741,0,0.3888888888888889,-1.6145843235577595,65,127,65.0547619072258
69,Wright St.,Horz,20-12,108.52940686234302,79,97.0755933006939,69,0.7828934853265753,69,20,12,12,6,12-6,0.5493672933794922,0.5340803915329436,0.5356574188380863,0.5493672933794922,0.5340803915329436,0.5356574188380863,0.8024055480803688,0.7875881098048914,104.34794239468992,101.91110213847746,104.34794239468992,101.91110213847746,105.99361744281232,97.4655221506145,117.63942094023186,117.4208134401267,0.5053473339146045,5,-0.04874151760015155,1194.0,1093.0,1119.0125,1.0670122094257213,0.9767540577071301,0,0.6666666666666666,-3.9231118346736804,97,282,61.82279833197042
70,Iowa St.,B12,15-17,107.37615183139744,99,96.10038664982245,57,0.7817450573533788,70,15,17,4,12,4-12,0.6828669506713307,0.48329880904849876,0.8562318921504576,0.6828669506713307,0.48329880904849876,0.8562318921504576,0.6652612027858158,0.8084801548314544,109.10916064598565,99.83294059996979,109.10916064598565,99.83294059996979,104.08913676609431,95.22287869838982,118.33787651994417,106.76181463276257,0.7656395301469822,14,-0.047519615725656994,1094.0,1187.0,1127.15,0.9705895399902408,1.0530985228230492,0,0.25,-4.122713579235566,101,278,67.62113609607103
71,North Carolina,ACC,20-17,106.91377169106315,108,95.6910779575769,54,0.7816524399222587,71,20,17,5,11,5-11,0.7134085487919325,0.529187449338823,0.8490995669253791,0.7134085487919325,0.529187449338823,0.8490995669253791,0.6493877996502061,0.7655529484194045,108.31467323925416,97.87221560276616,108.31467323925416,97.87221560276616,104.09556831405376,97.60738856245759,113.21879532561059,103.02570626154795,0.7474299672400803,19,0.04831705074746051,1069.0,1159.0,1115.3500000000001,0.9584435379029003,1.039135697314744,0,0.3125,-2.7106994988079998,84,62,70.19445643582877
72,Texas Tech,B12,19-16,108.78130466957607,74,97.43637381046295,74,0.7801616841382569,72,19,16,4,12,4-12,0.7109861062000647,0.5183592820484485,0.8595050631958834,0.7109861062000647,0.5183592820484485,0.8595050631958834,0.6626114469783566,0.8270763973248455,109.53471887775734,98.70099894048242,109.53471887775734,98.70099894048242,107.60899462699393,98.56539011651299,119.46134414333186,106.07917888001461,0.7967786467680584,18,0.04206945566582565,1166.0,1304.0,1178.8250000000003,0.9891205225542381,1.1061862447776385,0,0.25,-1.928636337382955,70,70,70.39282891965826
73,Missouri St.,MVC,24-12,111.79193766372563,45,100.1834023976307,119,0.7791680101118388,73,24,12,8,10,8-10,0.5754012584536812,0.4540745050164406,0.6566898538341719,0.5754012584536812,0.4540745050164406,0.6566898538341719,0.8287874467857347,0.8842428064830887,104.25051882556028,101.3557995242955,104.25051882556028,101.3557995242955,113.83515472297917,104.389907882897,131.49567353689275,113.22919837714667,0.8481209322846041,3,-0.02011270662706921,1299.0,1266.0,1169.8125,1.1104343644814874,1.0822247154992788,0,0.4444444444444444,-4.315683682596644,105,219,64.3754949039052
74,South Florida,BE,20-13,107.21927974130772,102,96.20179806319177,61,0.7767666545406278,74,20,13,9,9,9-9,0.6800962078113274,0.4790593938282248,0.8085147524713995,0.6800962078113274,0.4790593938282248,0.8085147524713995,0.7260551145872208,0.9012476024699289,108.42094769804768,99.5113343873898,108.42094769804768,99.5113343873898,108.27402753071519,98.56003572397792,112.80098248794573,105.30168673350184,0.6880781045130491,11,0.038959411504330244,1233.0,1297.0,1190.175,1.0359821034721786,1.0897557081941731,0,0.5,-0.9834466255905372,62,74,63.764225417328845
75,North Carolina St.,ACC,20-16,105.83370215256005,127,95.05238002490617,45,0.7747920410066507,75,20,16,5,11,5-11,0.680398984416875,0.446603557304959,0.8391831209938416,0.680398984416875,0.446603557304959,0.8391831209938416,0.6926605214618257,0.8622502996291226,106.51246888973431,97.99157653856419,106.51246888973431,97.99157653856419,107.23875378598302,97.17110748832758,115.21180100109765,99.91390076017943,0.8373073861446882,14,0.02964634358509355,1047.0,1120.0,1067.8625,0.9804633087124981,1.0488241697784124,0,0.3125,-2.451547775337522,80,97,63.902574089798364
76,Michigan,B10,14-17,106.92555400814754,107,96.10478907051356,58,0.7732891096544551,76,14,17,7,11,7-11,0.7004890837686479,0.5898662744988447,0.7676535049173395,0.7004890837686479,0.5898662744988447,0.7676535049173395,0.6731628276263545,0.7605143964351668,108.45517433855564,98.24275282581303,108.45517433855564,98.24275282581303,105.20236147161796,93.93056942760012,119.69451396029885,103.4905519737712,0.8419512056628536,12,-0.059202361418750626,1084.0,1090.0,1081.3874999999998,1.0024158777496506,1.0079643051172684,0,0.3888888888888889,-4.7341934060742465,111,301,61.574896749526445
77,Marshall,CUSA,21-10,109.87228520949593,61,99.45362025963377,104,0.7587270561175598,77,21,10,11,5,11-5,0.5627225604888717,0.49673133411572684,0.6079262661645736,0.5627225604888717,0.49673133411572684,0.6079262661645736,0.8193395383748947,0.8227340571495723,104.07478956871401,101.33337902846088,104.07478956871401,101.33337902846088,111.49253520973907,98.26288337388607,124.7368878457968,110.01995587725938,0.8090371353297602,4,0.01760287135232874,1245.0,1114.0,1128.5624999999998,1.1031732845987707,0.9870964169020326,0,0.6875,-1.8414450987826552,67,124,68.43750792668128
78,Colorado,B12,13-16,113.5713665846103,31,103.00020511300892,180,0.7546475483906346,78,13,16,6,10,6-10,0.6848843331431516,0.45345837304531006,0.8524989687792558,0.6848843331431516,0.45345837304531006,0.8524989687792558,0.6718078897052424,0.8599893679190055,107.3708886546119,97.6998989824629,107.3708886546119,97.6998989824629,114.15042382800402,100.60730219074188,123.3762213098803,113.51240545320405,0.7227717035532225,11,-0.048877019356718565,1175.0,1249.0,1118.4875,1.0505258217011813,1.116686596855128,0,0.375,-4.513386924777196,109,283,66.91708955694357
79,Wofford,SC,25-9,104.76403860630677,141,95.01957940217734,44,0.7544924195544028,79,25,9,15,3,15-3,0.4761085112420485,0.570481633587315,0.38494511707087753,0.4761085112420485,0.570481633587315,0.38494511707087753,0.840590100227004,0.7488280965861124,102.76347494054012,103.4439773682279,102.76347494054012,103.4439773682279,102.64277651328864,94.95392731055485,109.52838059253928,97.1898488270802,0.7980982366753663,4,0.02933125236562062,1268.0,1101.0,1188.775,1.0666442346112595,0.9261634876238144,0,0.8333333333333334,-1.7011109392011798,66,100,63.014441092821585
